track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7nHUD2xhqkehsYk3PT6QDs,Presiento,Morat,71,4AoZ74lY9YRMaPaEPSCxnF,Presiento,2019-04-12,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.711,0.727,2,-3.15,1,0.162,0.168,0,0.296,0.465,180.039,174380
0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,98,2ZfHkwHuoAZrlz7RMj0PDz,Blinding Lights,2019-11-29,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.513,0.796,1,-4.075,1,0.0629,0.00147,2.09e-4,0.0938,0.345,171.017,201573
7bsqRe39lKOYX45FZpzP9o,Fuera De Mi Mente,Lérica,74,21BjFhK6keinj4hTWQ9xnn,Fuera De Mi Mente,2019-11-05,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.741,0.94,1,-2.068,1,0.101,0.169,0,0.0542,0.702,93.994,181433
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,94,5658aM19fA3JVwTK6eQX70,Divinely Uninspired To A Hellish Extent,2019-05-17,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161
4piZ5m1vZGDkfyHga5U97m,Hookah,Bad Gyal,70,0xLKGRXpMLJ9wNpAJZwbVJ,Hookah,2019-07-19,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.872,0.579,0,-6.149,1,0.113,0.0699,2.38e-6,0.116,0.483,103.973,179893
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,3t6Z2qoBVCS4NHNI25XECH,Bandit (with YoungBoy Never Broke Again),2019-10-04,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323
4500Dr4dVfnQiMjaTC4oIq,Me Equivocaré,Antonio José,69,3kJtYTn44STQqsO6A1vF2b,Me Equivocaré,2019-09-26,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.563,0.729,2,-4.178,1,0.16,0.0623,0,0.0378,0.726,80.51,152722
7IzbHY75UhGztauT7U5eKb,Lola Bunny,Lola Indigo,69,6ZzTJncT5EwHp5Pa4xwFpS,Lola Bunny,2019-07-30,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.769,0.899,9,-1.843,0,0.0503,0.193,0.00979,0.23,0.872,94.987,187263
4VginDwYTP2eaHJzO0QMjG,Circles,Post Malone,49,75n7rjlC1fxezRtoMQmtL5,Circles,2019-08-30,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.704,0.758,0,-3.537,1,0.0402,0.233,0.00144,0.0924,0.534,120.003,214907
6Nqi1fWKYXrVXmF3RtQbSf,Me Quedo,Aitana,70,0UMkp3B0Dqf3t0HkLmoX0j,Spoiler,2019-06-07,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.824,0.714,11,-2.788,1,0.051,0.432,0,0.442,0.77,97.035,174433
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,91,6ylFfzx32ICw4L1A7YWNLN,OASIS,2019-06-28,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-5,0.108,0.429,176.089,242573
3mN2DtljBhnrIpc3Nu2pJ8,Déjate Querer,Lalo Ebratt,77,1BqgA0LjVFVKEbiCyqIjah,Déjate Querer,2019-02-28,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.755,0.792,6,-4.238,1,0.0484,0.028,0,0.0754,0.844,106.014,202824
2qON8SpeBDBSoWCvDKuwbU,Bésame,David Bisbal,70,4RvfXzwyyTmAGfjW4WFAsE,Bésame,2019-07-04,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.74,0.842,6,-3.408,1,0.0465,0.0523,0,0.114,0.879,97.938,200962
3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,Niall Horan,87,3KrYBAbfxlssMirZLs6HzZ,Nice To Meet Ya,2019-10-04,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.591,0.841,4,-4.351,0,0.0304,0.0119,0,0.395,0.392,109.034,158805
7tQ24skemknA6PPh6gwFi1,Mejores Amigos,Yera,75,4JFLZE2lAjETtE7uvms4Fo,Mejores Amigos,2019-09-26,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.624,0.74,4,-6.965,1,0.0363,0.156,0,0.103,0.905,89.983,205369
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,93,7vRcickwa6GCfY1qKKe4lK,Heartless,2019-11-27,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-5,0.117,0.198,169.954,200080
4AyvLHET4Zl794yQiQvxmp,Push It On Me,Damien,56,7eMw66z2V2W4LelK493lXS,Push It On Me,2019-11-21,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.626,0.568,5,-10.307,0,0.216,0.629,5.8e-5,0.112,0.581,179.821,164333
5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee,87,1otwHKoQ5KPaiekpYk4tWh,Con Calma,2019-01-24,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-6,0.0574,0.656,93.989,193227
0gcOnIUKIG6JF56iFUfE0p,Bonita,Juanes,78,6lPRVKGP5WnFGI46c4LVik,Bonita,2019-09-06,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.745,0.881,0,-2.587,1,0.0506,0.255,0,0.25,0.961,157.985,147493
1CPAiHBpTTtHPAlOcVWIwT,LUNA,Lola Indigo,62,1gmighJ1w3l8qJL8hd7LsA,LUNA,2019-12-05,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.735,0.744,0,-3.757,1,0.141,0.0203,2.08e-5,0.0941,0.622,94.075,209362
3i9UVldZOE0aD0JnyfAZZ0,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,85,2UfvnX1YYeC2cExMQTMbXC,Lover (Remix) [feat. Shawn Mendes],2019-11-13,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.448,0.603,7,-7.176,1,0.064,0.433,0,0.0862,0.422,205.272,221307
4R0sTxCaskwCPbzkfXHfWg,Santa María (Feat. Busy Signal),Bad Gyal,65,44I3wnIjshc9lxW23HXMW6,Santa Maria,2019-07-05,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.764,0.603,0,-6.951,1,0.328,0.0538,0,0.097,0.427,142.465,154933
7BuSE9uTIw931wtZYzvZcQ,Runaway,Sebastian Yatra,80,0PijZTpKNGUvL12y7w4tZF,Runaway,2019-06-21,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.756,0.851,2,-3.33,1,0.0674,0.0336,0,0.126,0.934,75.014,200693
5o3pP3SWueoHRCytmwaL52,caronte,Alba Reche,50,5m9csUiQbZ0OSSnVgbeCrQ,caronte,2019-10-17,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.553,0.209,7,-10.995,0,0.0319,0.814,0,0.113,0.248,119.592,189758
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,93,3tBkjgxDqAwss76O1YHsSY,Lose You To Love Me,2019-10-23,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459
3dWpRjCmaHbroNahuSeX11,Rebota - Remix,Guaynaa,78,4HoYhLOpFgJECemzKIEhvM,Rebota (Remix),2019-07-12,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.885,0.857,0,-2.279,0,0.204,0.205,0,0.671,0.818,90.025,262000
1WMfmBKlRTUGafwEjtJIhN,"Mucho más allá - De ""Frozen 2""",David Bisbal,57,2HpjCcz1zgMiFJBLesaqc9,"Mucho más allá (De ""Frozen 2"")",2019-11-08,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.393,0.757,8,-5.825,1,0.0961,0.465,0,0.0965,0.444,117.676,190467
7ce20yLkzuXXLUhzIDoZih,Before You Go,Lewis Capaldi,90,0488X5veBK6t3vSmIiTDJY,Before You Go,2019-11-19,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107
5O3uMYHZpppwOrAglPoydO,Mama No,Pablo López,59,55vt962wziM1oVJ1H4lTNc,Mama No,2019-11-07,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.344,0.517,4,-7.162,1,0.0462,0.607,0,0.106,0.136,80.061,170738
1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,Lunay,85,2m9Vuc9Q19qhSm6RQmBgsR,Soltera (Remix),2019-05-10,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087
7zH4rnKKGm5vACoSEXBEDe,nana triste,Natalia Lacunza,59,6piXewR2Si4LT96r9mUXl2,nana triste,2019-06-13,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.474,0.308,10,-9.411,0,0.0573,0.762,0,0.111,0.418,93.343,187016
6uW0PIRcyZLvkoonm763xD,Contando Lunares (feat. Cruz Cafuné),Don Patricio,79,507EX6i0GGn2b4l2DGcl2y,La Dura Vida del Joven Rapero,2019-01-27,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.856,0.523,4,-10.481,0,0.131,0.444,0,0.0537,0.709,105.935,219667
3a94DkjR4idw3bp8yzai59,Mambo No. 5 (A Little Bit of...),Lou Bega,10,0F2v1g7RUEmK077TfZGeoS,Ultimate Holiday Hits,2008-07-25,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.614,0.799,5,-6.95,0,0.382,0.0971,0,0.313,0.9,174.114,219333
24CXuh2WNpgeSYUOvz14jk,Sandstorm - Radio Edit,Darude,61,3EWyQlR8LFyu6FImQT49bv,Before The Storm,2007-04-18,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.539,0.98,11,-8.18,0,0.0469,0.169,0.982,0.084,0.522,136.087,225373
77j9HOrxUpWcjwra9jgvio,We like to Party! (Six Flags),Vengaboys,51,0R44mmTKUE1XCuGVVrPfTZ,We like to Party! (The Vengabus),1998,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.785,0.905,8,-7.929,1,0.0449,0.00803,0.859,0.046,0.969,136.018,224227
6rQ9qJPvInEqSzlh89LsPJ,Coco Jamboo - Radio Version,Mr. President,18,2t8Bc4qBseswbwOoHGHK8d,We See The Same Sun,1996,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.832,0.838,1,-5.414,0,0.0421,0.0791,0,0.152,0.965,100.019,218733
5FgtdSf7I5lClThz2ptWvl,Blue (Da Ba Dee),Eiffel 65,16,65DySolRDG1LNSvRXcWQWN,Europop,1999,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.822,0.969,7,-11.471,0,0.0582,0.259,1.62e-4,0.39,0.765,128.007,283748
2ZCTP54O2dMSbVrdsg60to,Barbie Girl,Aqua,5,2vb252Haz9iX4iOd7vP8kX,Greatest Hits,2009-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.764,0.948,1,-4.355,0,0.0402,0.00929,0.0773,0.416,0.911,129.967,195040
2ahnofp2LbBWDXcJbMaSTu,What Is Love,Haddaway,70,0qTVjeVP70YvQG4GctetOf,What is Love - Remix,1993,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373
0wP3e5PzSxafy2TRtlayq9,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,10,0lZJ8KTq6WzIrOM1KWWCxe,Scatman's World,1995-06-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.65,0.82,5,-10.9,0,0.0356,0.0655,0.00274,0.215,0.757,135.982,215973
7cG3wfohoNDSp2M8FWrgTg,Bailando - Video Edit,Paradisio,59,3iJwt0Sq44ZBzR7kNCxf0y,Bailando,1996,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.649,0.955,8,-7.817,0,0.0388,0.0941,0.00899,0.108,0.83,132.993,229627
1bttWPpJQmn9zdi951BcAZ,Be My Lover,La Bouche,13,4iRt5STyQudfgvq3Gt2ki6,50 Summer Hits,2009-06-11,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.657,0.913,1,-7.108,0,0.0313,2.36e-4,0,0.862,0.827,134.774,239747
7znm8mn8oac6FKfmLuvPZa,The Riddle (Original Mix),Gigi D'Agostino,48,5MJTJqEYDDTXhA0qriUnB8,The Riddle,2014-05-30,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.744,0.868,6,-6.844,0,0.0367,0.0242,0.00211,0.0753,0.851,126.99,287307
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears,75,3WNxdumkSMGMJRhEgK80qx,...Baby One More Time (Digital Deluxe Version),1999-01-12,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.759,0.699,0,-5.745,0,0.0307,0.202,1.31e-4,0.443,0.907,92.96,211067
5dle7lDSqNS2AcFtbvgkud,Rhythm Is A Dancer - 12'' Version,SNAP!,12,5NZ0wQA1HzBSDSyOWEU96k,Rhythm Is A Dancer Volume 08,1991,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.768,0.874,9,-7.303,0,0.034,0.117,0.0628,0.0842,0.839,124.251,316133
0MhkdVUCf8ZttUXzZ3J9J6,Another Night,Real McCoy,2,3lH40SlojmDYl4muKywyoa,Ultimate Club Dance 90s - Vol. 2,2000-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.812,0.889,7,-7.769,1,0.0394,0.11,0.00323,0.065,0.872,125.943,236871
5rDsAMjmB4Qa5WNciJPsfK,Tubthumping,Chumbawamba,53,6DUy5QdkKXI15NFbk3pYAZ,Playlist: 90s Pop,2008-04-28,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.394,0.944,2,-8.082,1,0.181,0.0906,0,0.473,0.616,207.687,234133
12BbMJsJi65mxneq6c9Lm7,All That She Wants - Remastered,Ace of Base,16,6cpOIdpPfGaazHsh5eYz0k,Happy Nation (Remastered),1994-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.707,0.628,11,-9.684,1,0.0877,0.00526,8.21e-5,0.104,0.87,187.548,211213
3L9RIFcNF9IDGPRE96EO7N,The Rhythm Of The Night,Corona,56,385wsbH2dVjZDB9rdVOHUH,Disco 90's,2009-03-16,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.69,0.805,5,-11.522,0,0.0336,2.32e-4,0.739,0.095,0.799,127.808,264280
270MuyUHPJJUXWApRk2Py8,Macarena - Bayside Boys Remix,Los Del Rio,38,0F2v1g7RUEmK077TfZGeoS,Ultimate Holiday Hits,2008-07-25,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.746,0.909,11,-6.032,1,0.058,0.206,2.23e-6,0.0656,0.962,103.189,222027
2goLsvvODILDzeeiT4dAoR,Believe,Cher,76,0jZfbz0dNfDjPSg0hYJNth,Believe,1998,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.652,0.917,6,-6.72,1,0.0548,0.0082,0,0.0509,0.459,132.975,239027
36sAHywEsh50kaM6CpENHp,(You Drive Me) Crazy,Britney Spears,2,7e2tD25UffSO1019rrrRPe,Baby One More Time,1999-01-12,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.755,0.944,8,-3.936,1,0.0342,0.0599,0,0.332,0.962,104.006,198093
3DYVWvPh3kGwPasp7yjahc,The Sign,Ace of Base,55,0nQFgMfnmWrcWDOQqIgJL7,Greatest Hits,2008-11-14,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.802,0.828,4,-6.366,0,0.0426,0.0127,0.0683,0.0293,0.946,97.01,189787
6YZpyZ4gmK4VQWvN6230A2,Will I Ever,Alice DJ,49,5oPKlo7IBFXlh12tqDVoAU,Who Needs Guitars Anyway?,2000,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.651,0.836,2,-7.825,1,0.0309,4.89e-4,0.794,0.053900000000000003,0.628,137.048,210147
4RybvT8lyLLjkWXqmAuZnX,Happy People (feat. Marky Mark),Prince Ital Joe,50,3Vvt7b5z4GVIaK14CfKF88,Life In The Streets,1994-04-29,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.793,0.588,9,-8.346,0,0.0435,0.28,0,0.317,0.38,130.039,238200
4q7HqgwzTAK332xEbzuBVm,Sex On The Beach - Original Mix,T-Spoon,3,0AqYdbMMsucUfiXV9mCp8O,Sex on the beach,2008-11-15,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.731,0.745,5,-7.611,1,0.0269,0.147,0,0.166,0.969,99.989,237293
6JFyoWiWW69dTjPrJ0RxQ1,When You Wish Upon A Star,The Mamas,55,0RwaotyCpvAytYj5WaH96L,When You Wish Upon A Star,2019-11-08,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.267,0.21,9,-8.994,1,0.0292,0.825,0,0.105,0.288,194.352,183667
4yEXem27DzCg8xytvvO3E9,Lollipop (Candyman),Aqua,0,2vb252Haz9iX4iOd7vP8kX,Greatest Hits,2009-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.716,0.981,0,-3.612,0,0.031,0.0317,0.0074,0.171,0.861,139.047,215053
5a6WvCvpzP3flz3ZG0aAMp,Rock My Heart - Radio Mix,Haddaway,44,1LAx7yCVbGwskdnGDof8SC,The Album,1993-09-13,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.592,0.931,5,-7.186,0,0.0371,0.00551,0.0301,0.205,0.612,130.028,250933
5p0rUHicpwMZil8RlNGGth,This Is Your Night,Amber,52,5NNCWaLHgcwPrWSPsp86ph,This Is Your Night,1996-11-26,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.674,0.908,9,-3.262,0,0.0325,0.0714,1.04e-4,0.121,0.861,127.99,238160
6xjmujeAeuBznFjdKhZQNY,The Other Side,Grace Gracie,35,7yoBhbkKWO2Z1D8ejHTSng,The Other Side,2019-11-29,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.422,0.621,8,-4.946,0,0.049,0.689,0.00117,0.135,0.118,128.077,183750
0kwENjv9F98MZLPEN3gCQT,Gonna Make You Sweat (Everybody Dance Now),C & C Music Factory,2,3DFnN7SaYffZ6BrSmIhtkR,100 Hits of the '90s,2010-02-26,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.561,0.789,6,-9.134,1,0.0952,0.00217,0.446,0.194,0.796,112.815,243800
0XVikcHfkoBvJ5ZU8xQBWn,Come and Get Your Love - Radio Edit,Real McCoy,41,0m4EUHpp4mVnV8AWHT7T7x,Another Night,1995-03-28,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.736,0.864,8,-6.567,1,0.0397,0.0179,1.62e-5,0.345,0.763,108.828,194560
4wtR6HB3XekEengMX17cpc,Children,Robert Miles,67,5vwm8dEf7xGTqUAas8zGdC,Dance Vault Mixes - Children,1996-07-11,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.604,0.755,0,-10.761,1,0.0337,2.95e-4,0.812,0.0625,0.388,137.064,243267
4lDKORchTM8Rd0PFQFXTLX,Baby Baby,Corona,55,6rrPmmb2lQd5pNRL6HKBZx,The Rhythm of the Night,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.639,0.869,7,-8.479,1,0.0311,0.00336,0.002,0.0576,0.562,133.033,228013
12DVGoYMPBebItALnmaNdT,Pump Up the Jam,Technotronic,38,1k1nZFZj8nOI5Yugc6hQs6,Winners Greatest Hits Vol.2,2010-11-16,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.848,0.875,10,-8.866,0,0.0822,0.0164,1.69e-6,0.046,0.673,124.821,214576
5jOvmh1DYmaiBPETL6HCRY,Waiting for Tonight,Jennifer Lopez,55,7LN1DM2rLG5GFezakJF4vk,Dance Again...The Hits,2012-07-20,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.694,0.941,10,-6.108,0,0.0408,0.00224,0.0826,0.109,0.854,125.014,246507
4Fqm5rqB0WMx0hPOwgRjFr,Dreams (Will Come Alive),2 Brothers On The 4th Floor,61,3us11hQQJX1JXSIOz98bGG,Dreams,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.701,0.979,7,-4.861,0,0.048,0.00328,0.308,0.416,0.612,134.013,263163
1vuz46T61qINYeGeN93AKZ,Life - Radio Edit,Des'ree,27,1suw2wSUQSR9ZJxL2xkh3e,Essential - The 90s,2010-09-10,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.723,0.711,1,-5.846,1,0.0427,0.192,5.74e-6,0.11,0.661,104.814,189987
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,79,3x2jF7blR6bFHtk4MccsyJ,Spice,1996-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.891,110.008,173027
6X5nB9TR6EK9ABabYAzcQ8,Ride Wit Me - Album Version (Edited),Nelly,2,6pHCHKNM0hRDgKRR52tW7X,Lost & Found: Noughties Pop Volume 1,2007,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.843,0.682,7,-6.446,1,0.0646,0.0627,2.54e-6,0.0301,0.766,101.865,290373
0b8PKDeFc2T5u9cRbLLv2r,We’re Going to Ibiza!,Vengaboys,60,5t02mTYT9ks9sOC1ihea4a,Greatest Hits!,2000,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.802,0.671,1,-9.969,1,0.0424,0.0233,0.0108,0.0943,0.912,103.993,216360
2wz5weI4PREzpexKfrKgwv,Sweet Dreams,La Bouche,62,7hP1XPeFjOYTM2xgruJZyo,Greatest Hits,2007,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.656,0.956,11,-5.647,0,0.0536,0.0784,0.0247,0.0923,0.831,133.713,204587
2es5efbIHrLOLcdmBmpoiR,Back in My Life,Alice DJ,45,6dPOi4Pi89IJ4zk7Xh911S,Back in My Life,1999,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.576,0.828,0,-8.883,1,0.0327,2.23e-4,0.822,0.35,0.479,137.968,212493
2Ld2LehpgQNREMxl9LlIzm,"Boom, Boom, Boom, Boom!!",Vengaboys,62,44BtGGBJohrvoKVzmi1wij,"Boom, Boom, Boom, Boom!!",1998,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.8,0.894,6,-7.346,0,0.04,0.0108,0.437,0.0285,0.967,138.48,201840
0JXXm3RqxU8EKzX4P8M0n3,More And More - Single Version,Captain Hollywood Project,60,01ChjoiBlN7bBmsvrzuzlo,Love Is Not Sex,1993-03-05,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.661,0.847,7,-11.855,1,0.0349,0.225,0.835,0.0863,0.71,125.862,253573
40WzXFabdkT1KCgRYwoz8X,Generation Of Love,Masterboy,1,0y01fluOw7z4BxN06InlRr,Generation Of Love,1995-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.655,0.884,6,-6.515,0,0.0602,0.0102,0,0.259,0.772,140.008,219240
0ibYVniVLMJWvc3eNfYk8T,Run Away,Real McCoy,49,0m4EUHpp4mVnV8AWHT7T7x,Another Night,1995-03-28,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.721,0.924,1,-8.282,1,0.0396,6.83e-4,0.00382,0.0817,0.694,130.947,244133
0DURckDH8F3pzTz7KKFLz7,Call Me,Deee-Lite,33,1sozEjvFpn72ZGQtPrLTa1,Dewdrops In The Garden,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.667,0.827,11,-10.869,0,0.0553,0.0286,0.0135,0.245,0.441,127.993,230600
5LskeIhrR7YqlbrPWZJRLe,(You Drive Me) Crazy [The Stop Remix!] - Remastered,Britney Spears,40,2ti2e8J05nwg9ikcMjW8aS,The Essential Britney Spears,2014-07-29,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.727,0.951,8,-4.004,1,0.0375,0.211,7.01e-4,0.0537,0.774,101.078,197653
1GwdUrz7DujSedNxnzVfqI,Beautiful Life,Ace of Base,4,3BSPr0MAvO0iTCkxPs1vIA,Singles of the 90s,1999-01-03,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.741,0.953,0,-6.969,0,0.0333,0.202,0.00684,0.0954,0.735,135.002,219307
4mSRaJAwIZOhdxFQF4ryZa,Celebration,Kylie Minogue,27,3qblPGf60yPkkYaBwDg6ig,Celebration,1992-11-29,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.697,0.874,0,-5.979,1,0.0356,0.0469,0.0177,0.0817,0.576,121.225,238747
7kWmT6l911OFlkhhSV6KlM,Got to Get It,Culture Beat,48,4WiN45TcjcmOnnk8ZPzIIO,Serenity,1993-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.668,0.909,9,-9.925,0,0.0397,7.05e-4,0.0448,0.235,0.541,132.865,321427
6JXghpembwocSY1Ky0TxTt,No More (I Can't Stand It),Maxx,48,0DtX7zwNKLUtDWpDFHRVsG,To The Maxximum,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.763,0.791,10,-11.246,1,0.0357,0.0102,0.0743,0.271,0.603,137.948,281933
